Num Cols: [23]
Cat Cols: [3, 5, 9]
Null Rows: []
Dirty Rows: []
13391, 0.755961
13392, 0.755961
13394, 0.757250
11861, 0.757572
11862, 0.757572
11864, 0.758410
12104, 0.758732
12105, 0.758732
13347, 0.758732
13348, 0.758732
15030, 0.758732
15031, 0.758732
6763, 0.759247
11617, 0.759247
13482, 0.759247
2992, 0.759376
2993, 0.759376
6760, 0.759376
6761, 0.759376
12148, 0.759570
12149, 0.759570
13886, 0.759570
5114, 0.760150
5115, 0.760150
13971, 0.760150
13972, 0.760150
15074, 0.760150
15075, 0.760150
12107, 0.760214
13350, 0.760214
13974, 0.760214
15033, 0.760407
8476, 0.760472
8477, 0.760472
11614, 0.760472
11615, 0.760472
13479, 0.760472
13480, 0.760472
13813, 0.760665
13814, 0.760665
13772, 0.760923
14577, 0.760923
13769, 0.761116
13770, 0.761116
13883, 0.761116
13884, 0.761116
13816, 0.761309
1573, 0.761761
1574, 0.761761
11905, 0.761761
11906, 0.761761
13180, 0.761761
13181, 0.761761
2995, 0.761954
8479, 0.761954
1529, 0.762018
1530, 0.762018
14942, 0.762018
14943, 0.762018
2907, 0.762212
9969, 0.762212
1180, 0.762276
1181, 0.762276
7035, 0.762276
7036, 0.762276
11180, 0.762276
11181, 0.762276
14898, 0.762276
14899, 0.762276
12651, 0.762405
12652, 0.762405
12695, 0.762405
12696, 0.762405
13092, 0.762405
13093, 0.762405
14574, 0.762405
14575, 0.762405
14986, 0.762405
14987, 0.762405
1749, 0.762469
1750, 0.762469
1532, 0.762598
3305, 0.762598
10747, 0.762598
12151, 0.762598
12654, 0.762598
14533, 0.762598
2401, 0.762598
2402, 0.762598
14530, 0.762598
14531, 0.762598
11658, 0.762663
11659, 0.762663
13435, 0.762663
13436, 0.762663
1183, 0.762856
5410, 0.762856
7515, 0.762856
11529, 0.762856
10744, 0.763049
10745, 0.763049
1576, 0.763178
6839, 0.763178
12195, 0.763178
749, 0.763243
750, 0.763243
1356, 0.763243
1357, 0.763243
2404, 0.763243
3127, 0.763243
3128, 0.763243
3302, 0.763243
3303, 0.763243
6880, 0.763243
6881, 0.763243
11661, 0.763243
13095, 0.763243
13681, 0.763243
13682, 0.763243
14945, 0.763307
14989, 0.763436
11908, 0.763500
12698, 0.763500
13438, 0.763500
2904, 0.763565
2905, 0.763565
7512, 0.763565
7513, 0.763565
12192, 0.763565
12193, 0.763565
14015, 0.763565
14016, 0.763565
6836, 0.763629
6837, 0.763629
11817, 0.763629
11818, 0.763629
2137, 0.763758
2138, 0.763758
2533, 0.763758
2534, 0.763758
2577, 0.763758
2578, 0.763758
9966, 0.763758
9967, 0.763758
10875, 0.763758
10876, 0.763758
13927, 0.763758
13928, 0.763758
5117, 0.763887
15077, 0.763887
752, 0.764080
2140, 0.764080
4094, 0.764080
13183, 0.764080
14018, 0.764080
5407, 0.764274
5408, 0.764274
11526, 0.764274
11527, 0.764274
13136, 0.764274
13137, 0.764274
14901, 0.764403
8498, 0.764403
8499, 0.764403
1752, 0.764467
2536, 0.764467
5136, 0.764467
5137, 0.764467
2580, 0.764596
7038, 0.764596
8501, 0.764918
11820, 0.765111
13139, 0.765111
11639, 0.765563
5139, 0.765627
15052, 0.765627
15053, 0.765627
11636, 0.765691
11637, 0.765691
14037, 0.765691
14038, 0.765691
12170, 0.765949
12171, 0.765949
13413, 0.765949
13414, 0.765949
7389, 0.766336
7390, 0.766336
13520, 0.766336
13521, 0.766336
13416, 0.766787
13908, 0.766787
15055, 0.766787
6782, 0.767109
6783, 0.767109
11680, 0.767109
11681, 0.767109
2951, 0.767174
7392, 0.767174
13930, 0.767174
188, 0.767754
189, 0.767754
1982, 0.767754
1983, 0.767754
8872, 0.767754
8873, 0.767754
11480, 0.767754
11481, 0.767754
13501, 0.767754
13502, 0.767754
13905, 0.767754
13906, 0.767754
2269, 0.767947
2270, 0.767947
2621, 0.767947
2622, 0.767947
2948, 0.767947
2949, 0.767947
6785, 0.767947
12236, 0.767947
12237, 0.767947
1595, 0.768527
1596, 0.768527
14552, 0.768527
14553, 0.768527
1359, 0.768591
2272, 0.768591
2624, 0.768591
3130, 0.768591
6883, 0.768591
11573, 0.768591
12239, 0.768591
11842, 0.768591
12720, 0.768591
13372, 0.768591
13794, 0.768591
13838, 0.768591
14040, 0.768591
11183, 0.768785
11483, 0.768785
13523, 0.768785
13684, 0.768785
13369, 0.768849
13370, 0.768849
15096, 0.768849
15097, 0.768849
11883, 0.769042
11884, 0.769042
6861, 0.769300
12129, 0.769300
13161, 0.769300
14555, 0.769300
14599, 0.769300
1598, 0.769365
2225, 0.769429
2226, 0.769429
3739, 0.769429
3740, 0.769429
4091, 0.769429
4092, 0.769429
11570, 0.769429
11571, 0.769429
13224, 0.769429
13225, 0.769429
13637, 0.769429
13638, 0.769429
15492, 0.769429
15493, 0.769429
12673, 0.769493
12674, 0.769493
13791, 0.769493
13792, 0.769493
13835, 0.769493
13836, 0.769493
11683, 0.769687
12676, 0.769687
12000, 0.769751
12001, 0.769751
13703, 0.769751
13704, 0.769751
11886, 0.769880
13460, 0.769880
13996, 0.769880
1551, 0.770138
1552, 0.770138
2599, 0.770138
2600, 0.770138
13949, 0.770138
13950, 0.770138
9043, 0.770267
13640, 0.770267
5363, 0.770267
5364, 0.770267
10788, 0.770267
10789, 0.770267
12827, 0.770267
12828, 0.770267
14618, 0.770267
14619, 0.770267
15206, 0.770267
15207, 0.770267
13504, 0.770331
2555, 0.770396
2556, 0.770396
2926, 0.770396
2927, 0.770396
11202, 0.770396
11203, 0.770396
2929, 0.770589
4820, 0.770589
7414, 0.770589
9302, 0.770589
12003, 0.770589
4773, 0.770653
4774, 0.770653
10897, 0.770653
10898, 0.770653
6902, 0.770718
6903, 0.770718
11548, 0.770718
11549, 0.770718
11839, 0.770718
11840, 0.770718
12981, 0.770718
12982, 0.770718
13114, 0.770782
13115, 0.770782
7534, 0.770847
7535, 0.770847
9988, 0.770847
9989, 0.770847
13158, 0.770847
13159, 0.770847
13993, 0.770847
13994, 0.770847
2602, 0.770976
13952, 0.770976
6858, 0.770976
6859, 0.770976
12126, 0.770976
12127, 0.770976
14596, 0.770976
14597, 0.770976
12717, 0.771040
12718, 0.771040
191, 0.771105
1796, 0.771105
1985, 0.771105
10791, 0.771105
12830, 0.771105
14709, 0.771105
13457, 0.771427
13458, 0.771427
4776, 0.771491
6905, 0.771491
14923, 0.771556
2159, 0.771620
2160, 0.771620
3324, 0.771620
3325, 0.771620
9991, 0.771620
12984, 0.771620
15011, 0.771684
11930, 0.771813
15099, 0.771813
7537, 0.771878
13117, 0.771878
4817, 0.771942
4818, 0.771942
12214, 0.771942
12215, 0.771942
14920, 0.771942
14921, 0.771942
11428, 0.772007
11429, 0.772007
11927, 0.772007
11928, 0.772007
14964, 0.772007
14965, 0.772007
2291, 0.772136
2292, 0.772136
7411, 0.772136
7412, 0.772136
9299, 0.772136
9300, 0.772136
11551, 0.772264
12173, 0.772264
3327, 0.772458
11205, 0.772458
11595, 0.772458
1771, 0.772651
1772, 0.772651
15008, 0.772651
15009, 0.772651
2558, 0.772844
11431, 0.772844
1554, 0.772973
2294, 0.772973
13706, 0.772973
1774, 0.773489
12217, 0.773489
14967, 0.773489
771, 0.774713
772, 0.774713
1378, 0.774713
1379, 0.774713
10810, 0.774713
10811, 0.774713
12937, 0.774713
12938, 0.774713
13659, 0.774713
13660, 0.774713
14684, 0.774713
14685, 0.774713
15228, 0.774713
15229, 0.774713
14687, 0.775551
210, 0.776131
211, 0.776131
2004, 0.776131
2005, 0.776131
4113, 0.776131
4114, 0.776131
8454, 0.776131
8455, 0.776131
8826, 0.776131
8827, 0.776131
13246, 0.776131
13247, 0.776131
2643, 0.776324
2644, 0.776324
11592, 0.776324
11593, 0.776324
1381, 0.776969
4116, 0.776969
7060, 0.776969
8457, 0.776969
9153, 0.776969
10900, 0.776969
774, 0.777162
3017, 0.777162
10813, 0.777162
12940, 0.777162
13662, 0.777162
3014, 0.777806
3015, 0.777806
3149, 0.777806
3150, 0.777806
3761, 0.777806
3762, 0.777806
5429, 0.777806
5430, 0.777806
7057, 0.777806
7058, 0.777806
13847, 0.777806
13848, 0.777806
15184, 0.777806
15185, 0.777806
2646, 0.778644
13542, 0.778644
14731, 0.778644
15187, 0.778644
15231, 0.778644
2970, 0.778644
2971, 0.778644
9150, 0.778644
9151, 0.778644
10766, 0.778644
10767, 0.778644
13539, 0.778644
13540, 0.778644
14728, 0.778644
14729, 0.778644
15514, 0.778644
15515, 0.778644
213, 0.779482
1205, 0.779482
1642, 0.779482
2007, 0.779482
2162, 0.779482
2973, 0.779482
5519, 0.779482
7262, 0.779482
8829, 0.779482
10769, 0.779482
12261, 0.779482
13249, 0.779482
13850, 0.779482
1095, 0.779546
1096, 0.779546
1705, 0.779546
1706, 0.779546
2313, 0.779546
2314, 0.779546
6038, 0.779546
6039, 0.779546
8013, 0.779546
8014, 0.779546
9040, 0.779546
9041, 0.779546
12915, 0.779546
12916, 0.779546
14706, 0.779546
14707, 0.779546
14750, 0.779546
14751, 0.779546
1098, 0.780384
3742, 0.780384
4842, 0.780384
5366, 0.780384
8016, 0.780384
10878, 0.780384
12025, 0.780384
12283, 0.780384
12918, 0.780384
14621, 0.780384
1202, 0.787924
1203, 0.787924
1639, 0.787924
1640, 0.787924
2511, 0.787924
2512, 0.787924
3937, 0.787924
3938, 0.787924
3981, 0.787924
3982, 0.787924
5516, 0.787924
5517, 0.787924
8894, 0.787924
8895, 0.787924
9062, 0.787924
9063, 0.787924
12258, 0.787924
12259, 0.787924
320, 0.788053
321, 0.788053
3915, 0.788053
3916, 0.788053
4003, 0.788053
4004, 0.788053
4795, 0.788053
4796, 0.788053
4839, 0.788053
4840, 0.788053
5627, 0.788053
5628, 0.788053
6340, 0.788053
6341, 0.788053
6526, 0.788053
6527, 0.788053
7883, 0.788053
7884, 0.788053
8432, 0.788053
8433, 0.788053
8804, 0.788053
8805, 0.788053
12482, 0.788053
12483, 0.788053
14662, 0.788053
14663, 0.788053
15293, 0.788053
15294, 0.788053
2514, 0.788761
3108, 0.788761
3764, 0.788761
3940, 0.788761
5432, 0.788761
13293, 0.788761
4006, 0.788890
4050, 0.788890
6041, 0.788890
7316, 0.788890
7989, 0.788890
8435, 0.788890
8596, 0.788890
8875, 0.788890
9087, 0.788890
10221, 0.788890
13271, 0.788890
14753, 0.788890
15495, 0.788890
2247, 0.796430
2248, 0.796430
3105, 0.796430
3106, 0.796430
4069, 0.796430
4070, 0.796430
6694, 0.796430
6695, 0.796430
8615, 0.796430
8616, 0.796430
10853, 0.796430
10854, 0.796430
14464, 0.796430
14465, 0.796430
81, 0.797268
3152, 0.797268
3984, 0.797268
5538, 0.797268
8618, 0.797268
9065, 0.797268
10725, 0.797268
