Num Cols: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30]
Cat Cols: [0, 17]
Null Rows: []
Dirty Rows: ['5', '11', '17', '23', '29', '35', '41', '47', '53', '59', '65', '71', '77', '83', '89', '95', '101', '107', '113', '119', '125', '131', '137', '143', '268', '274', '322', '328', '334', '340', '346', '375', '381', '392', '398', '404', '410', '416', '422', '468', '474', '480', '486', '492', '498', '504', '510', '516', '522', '528', '539', '545', '592', '634', '655', '719', '798', '804', '830', '866', '876', '1121', '1127', '1157', '1163', '1174', '1180', '1186', '1212', '1218', '1232', '1238', '1244', '1250', '1256', '1262', '1268', '1274', '1280', '1286', '1292', '1298', '1304', '1310', '1316', '1330', '1336', '1366', '1372', '1386', '1392', '1406', '1412', '1434', '1440', '1446', '1452', '1458', '1464', '1470', '1476', '1482', '1516', '1522', '1538', '1544', '1550', '1556', '1673', '1684', '1710', '1741', '1747', '1783', '1789', '1805', '1811', '1817', '1823', '1839', '1845', '1921', '1927', '1933', '1939', '1945', '1951', '1957', '1963', '2017', '2023', '2037', '2043', '2062', '2068', '2082', '2088', '2094', '2100', '2114', '2120', '2126', '2132', '2138', '2308', '2314', '2328', '2334', '2340', '2346', '2352', '2358', '2402', '2452', '2458', '2480', '2486', '2492', '2498', '2504', '2510', '2516', '2522', '2548', '2554', '2586', '2592', '2636', '2650', '2656', '2662', '2668', '2674', '2680', '2686', '2692', '2710', '2716', '2722', '2728', '2734', '2740', '2754', '2760', '2766', '2772', '2778', '2784', '2790', '2796', '2802', '2808', '2814', '2862', '2868', '2874', '2880', '2886', '2892', '2918', '2924', '2966', '2972', '2978', '2984', '3012', '3018', '3024', '3030', '3036', '3042', '3052', '3058', '3064', '3070', '3098', '3104', '3110', '3116', '3122', '3128', '3134', '3140', '3146', '3152', '3158', '3176', '3182', '3188', '3194', '3204', '3210', '3216', '3222', '3232', '3238', '3247', '3253', '3259', '3265', '3271', '3277', '3283', '3297', '3303', '3313', '3319', '3325', '3331', '3337', '3343', '3349', '3355']
1172, 1, 22.405783
1171, 1, 20.608872
1549, 1, 20.191209
1173, 1, 19.718568
1170, 1, 19.613921
1169, 1, 18.987116
3270, 1, 18.486946
1555, 1, 16.828155
1179, 2, 16.149537
1870, 1, 15.108452
1177, 2, 14.442463
3269, 1, 14.091842
1178, 2, 13.840782
2589, 1, 13.477214
1176, 2, 13.377212
1860, 1, 13.056483
1175, 2, 13.022508
2582, 1, 12.917732
2590, 1, 12.479142
1865, 1, 12.453680
1875, 1, 12.383950
2588, 1, 12.342574
2581, 1, 12.114557
1548, 1, 11.689114
1874, 1, 11.465770
1868, 1, 11.410958
1869, 1, 11.359522
1873, 1, 11.320711
1867, 1, 11.258495
2585, 1, 11.080326
1872, 1, 10.788392
3268, 1, 10.773612
3267, 1, 10.287852
1859, 1, 10.248215
1858, 1, 10.176968
1857, 1, 10.135375
1863, 1, 10.100948
896, 2, 10.074160
1864, 1, 10.014472
1866, 1, 10.004987
2587, 1, 9.937939
2517, 1, 9.855467
3266, 1, 9.758655
1862, 1, 9.537896
1856, 1, 9.411631
1871, 1, 9.358950
1554, 1, 9.312452
2518, 1, 9.241208
549, 2, 9.081863
2583, 1, 8.967459
1076, 2, 8.924787
2961, 2, 8.912160
2591, 1, 8.854939
2519, 1, 8.802215
2515, 1, 8.777605
1547, 1, 8.651021
1757, 2, 8.600148
2584, 1, 8.323082
2436, 3, 8.271532
1060, 1, 8.231044
895, 1, 8.136138
893, 1, 8.068701
1861, 1, 8.040948
1070, 1, 7.925272
2794, 1, 7.878025
1066, 2, 7.771772
3374, 1, 7.643363
1545, 1, 7.592764
1072, 1, 7.527576
2793, 1, 7.504897
1069, 1, 7.488030
1546, 1, 7.461364
1073, 1, 7.347781
3375, 1, 7.234704
2748, 1, 7.221636
1075, 1, 7.206448
1061, 2, 7.202352
2514, 1, 7.124904
553, 2, 7.087546
2791, 1, 7.087418
2553, 2, 7.077792
2547, 2, 7.077011
2551, 2, 7.059248
2545, 2, 7.058466
3382, 1, 7.000848
3376, 1, 6.962608
2744, 1, 6.945035
2792, 1, 6.923298
1071, 2, 6.916092
3379, 1, 6.896662
2746, 1, 6.896348
894, 1, 6.867800
2745, 1, 6.785245
2386, 2, 6.723370
1352, 2, 6.710047
1730, 2, 6.706607
2433, 1, 6.684891
3264, 1, 6.666246
2747, 1, 6.634126
3377, 1, 6.585474
1537, 2, 6.583853
899, 3, 6.541005
1349, 1, 6.528189
1502, 2, 6.454766
2779, 1, 6.445462
1350, 3, 6.445407
2756, 1, 6.415098
3381, 1, 6.404134
2550, 2, 6.379139
2544, 2, 6.378275
2780, 1, 6.368510
2757, 1, 6.356102
1074, 1, 6.355008
1420, 0, 6.333994
1059, 1, 6.307764
1553, 1, 6.276879
2384, 3, 6.262366
1752, 3, 6.262114
1351, 1, 6.260774
2781, 1, 6.227691
1782, 1, 6.220665
2385, 3, 6.186026
2755, 1, 6.181291
1058, 1, 6.135138
3380, 1, 6.121216
2366, 1, 6.114931
2364, 3, 6.106420
2549, 2, 6.105717
2543, 2, 6.104815
1057, 1, 6.086037
103, 1, 6.071535
2962, 3, 6.052540
105, 1, 6.028901
2142, 2, 5.953230
650, 1, 5.944642
102, 3, 5.934255
2595, 1, 5.933866
1551, 1, 5.915006
1064, 1, 5.911168
2782, 1, 5.910909
1726, 3, 5.895071
2434, 3, 5.889879
2758, 1, 5.869939
1417, 3, 5.856644
1347, 3, 5.855244
2383, 1, 5.841568
1634, 1, 5.840578
1633, 1, 5.839517
1063, 1, 5.838831
1021, 3, 5.835967
1068, 1, 5.834726
2813, 1, 5.823223
3321, 1, 5.794732
2367, 1, 5.775252
1062, 1, 5.772123
2455, 3, 5.766957
1727, 1, 5.748864
