Num Cols: [0, 6, 8, 16]
Cat Cols: [2, 3, 4, 5, 7, 9, 10, 11, 12, 14, 15, 17]
Null Rows: []
Dirty Rows: ['55', '840', '841', '842', '843', '844', '845', '846', '847', '848', '849', '850', '851', '852', '853', '854', '855', '856', '857', '858', '859', '860', '861', '862', '863', '864', '865', '866', '867', '868', '869', '870', '871', '872', '873', '874', '875', '876', '877', '1230', '1231', '1232', '1233', '1234', '1235', '1236', '1237', '1238', '1239', '1240', '1241', '1242', '1243', '1244', '1245', '1246', '1247', '1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263', '1264', '1265', '1266', '1267', '1268', '1269', '1270', '1271', '1272', '1273', '1274', '1275', '1276', '1277', '1278', '1279', '1280', '1281', '1282', '1283', '1284', '1285', '1286', '1287', '1288', '1289', '1290', '1291', '1292', '1293', '1294', '1295', '1296', '1297', '1298', '1299', '1300', '1301', '1302', '1303', '1651', '1652', '1653', '1654', '1655', '1656', '1657', '1658', '1659', '1660', '1661', '1662', '1663', '1664', '1665', '1666', '1667', '1668', '1669', '1670', '1671', '1672', '1673', '1674', '1675', '1676', '1677', '1678', '1679', '1680', '1681', '1682', '1683', '1684', '1685', '1686', '1687', '1688', '1689', '1690', '1691', '1692', '1693', '1694', '1695', '1696', '1697', '1698', '1699', '1700', '2652', '2653', '2654', '2655', '2656', '2657', '2658', '2659', '2660', '2661', '2662', '2663', '2790', '2791', '2792', '2793', '2794', '2795', '2796', '2797', '2798', '2799', '2800', '2801', '2802', '2803', '2804', '2805', '2806', '2807', '2808', '2809', '2810', '2811', '2812', '2813', '2814', '2815', '2816', '2817', '2818', '2819', '2820', '2821', '2822', '2823', '2824', '2825', '2826', '2827', '2828', '2829', '2830', '2831', '2832', '2833', '2834', '2835', '2836', '3129', '3130', '3131', '3132', '3133', '3134', '3135', '3136', '3137', '3138', '3139', '3140', '3141', '3142', '3143', '3144', '3145', '3146', '3147', '3148', '3149', '3150', '3151', '3152', '3153', '3154', '3155', '3156', '3157', '3158', '3159', '3160', '3161', '3162', '3310', '3311', '3312', '3313', '3314', '3315', '3316', '3317', '3318', '3319', '3320', '3321', '3322', '3323', '3324', '3325', '3326', '3327', '3328', '3329', '3330', '3331', '3374', '3375', '3376', '3377', '3378', '3379', '3380', '3381', '3382', '3383', '3384', '3385', '3386', '3387', '3388', '3389', '3390', '3391', '3392', '3393', '3394', '3395', '3396', '3397', '3398', '3399', '3400', '3401', '3402', '3403', '3404', '3405', '3406', '3407', '3408', '3409', '3410', '3411', '3412', '3413', '3414', '3415', '3416', '3417', '3418', '3419', '3420', '3421', '3423', '3424', '3425', '3426', '3427', '3428', '3429', '3430', '3431', '3432', '3433', '3434', '3435', '3436', '3437', '3438', '3439', '3440', '3441', '3442', '3443', '3444', '3445', '3446', '3447', '3448', '3449', '3450', '3451', '3452', '3453', '3454', '3455', '3456', '3457', '3458', '3459', '3460', '3461', '3462', '3463', '3464', '3465', '3466', '3467', '3575', '3576', '3577', '3578', '3579', '3580', '3581', '3582', '3583', '3584', '3585', '3586', '3587', '3588', '3589', '3807', '3808', '3809', '3810', '3811', '3812', '3813', '3814', '3815', '3816', '3817', '3818', '3819', '3820', '3821', '3822', '3823', '3824', '3825', '3826', '3827', '3828', '3829', '3830', '3831', '3832', '3833', '3834', '3835', '3836', '3837', '3838', '3839', '3840', '3841', '3842', '3843', '3844', '3845', '3846', '3847', '3848', '3849', '3850', '3851', '3852', '3853', '3854', '4460', '4888', '5985', '8570', '8571', '8572', '8573', '8574', '8575', '8576', '8577', '8578', '8579', '8580', '8581', '8582', '8583', '8584', '8585', '8586', '8587', '8588', '8589', '8590', '8591', '8592', '8593', '8594', '8595', '8596', '8597', '8598', '8599', '8600', '8601', '8602', '8603', '8604', '8605', '8606', '8607', '8608', '8609', '8610', '8611', '8612', '8613', '8614', '8615', '8616', '8617', '8618', '8619', '8620', '8621', '8622', '8623', '8624', '8625', '8626', '8627', '8628', '8629', '8630', '8631', '8632', '8633', '8634', '8635', '8636', '8637', '8638', '8639', '8640', '8641', '8642', '8643', '8644', '8645', '8646', '8647', '8648', '8649', '8650', '8651', '8652', '8653', '8654', '8655', '8656', '8657', '8658', '8659', '8660', '8661', '8662', '8663', '8664', '8665', '8666', '8667', '8668', '8669', '8670', '8671', '8672', '8673', '8674', '8675', '8676', '8677', '8678', '8679', '8680', '8681', '8682', '8683', '8684', '8685', '8686', '8687', '8688', '8689', '8690', '8691', '8692', '8693', '8694', '8695', '8696', '8697', '8698', '8699', '8700', '8701', '8702', '8703', '8704', '8705', '8706', '8707', '8708', '8709', '8710', '8711', '8712', '8713', '8714', '8715', '8716', '8717', '8718', '8719', '8720', '8721', '8722', '8723', '8724', '8725', '8726', '8727', '8728', '8729', '8730', '8731', '8732', '8733', '8734', '8735', '8736', '8737', '8738', '8739', '8740', '8741', '8742', '8743', '8744', '8745', '8746', '8747', '8748', '8749', '8750', '8751', '8752', '8753', '8754', '8755', '8756', '8757', '8758', '8759', '8760', '8761', '8762', '8763', '8764', '8765', '8766', '8767', '8768', '8769', '8770', '8771', '8772', '8773', '8774', '8775', '8776', '8777', '8778', '8779', '8780', '8781', '8782', '8783', '8784', '8785', '8786', '8787', '8788', '8789', '8790', '8791', '8792', '8793', '8794', '8795', '8796', '8797', '8798', '8799', '8800', '8801', '8802', '8803', '8804', '8805', '8806', '8807', '8808', '8809', '8810', '8811', '8812', '8813', '8814', '8815', '8816', '8817', '8818', '8819', '8820', '8821', '8822', '8823', '8824', '8825', '8826', '8827', '8828', '8829', '8830', '8831', '8832', '8833', '8834', '8835', '8836', '8837', '8838', '8839', '8840', '8841', '8842', '8843', '8844', '8845', '8846', '8847', '8848', '8849', '8850', '8851', '8852', '8853', '8854', '8855', '8856', '8857', '8858', '8859', '8860', '8861', '8862', '8863', '8864', '8865', '8866', '8867', '8868', '8869', '8870', '8871', '8872', '8873', '8874', '8875', '8876', '8877', '8878', '8879', '8880', '8881', '8882', '8883', '8884', '8885', '8886', '8887', '8888', '8889', '8890', '8891', '8892', '8893', '8894', '8895', '8896', '8897', '8898', '8899', '8900', '8901', '8902', '8903', '8904', '8905', '8906', '8907', '8908', '8909', '8910', '8911', '8912', '8913', '8914', '8915', '8916', '8917', '8918', '8919', '8920', '8921', '8922', '8923', '8924', '8925', '8926', '8927', '8928', '8929', '8930', '8931', '8932', '8933', '8934', '8935', '8936', '8937', '8938', '8939', '8940', '8941', '8942', '8943', '8944', '8945', '8946', '8947', '8948', '8949', '8950', '8951', '8952', '8953', '8954', '8955', '8956', '8957', '8958', '8959', '8960', '8961', '8962', '8963', '8964', '8965', '8966', '8967', '8968', '8969', '8970', '8971', '8972', '8973', '8974', '8975', '8976', '8977', '8978', '8979', '8980', '8981', '8982', '8983', '8984', '8985', '8986', '8987', '8988', '8989', '8990', '8991', '8992', '8993', '8994', '8995', '8996', '8997', '8998', '8999', '9000', '9001', '9002', '9003', '9004']
6200, 0, 89.805422
1629, 1, 9.105237
8387, 1, 9.105237
2646, 3, 6.752318
8549, 3, 6.752318
834, 1, 6.600779
8545, 1, 6.600779
2641, 1, 5.500733
8529, 1, 5.500733
2473, 3, 5.466870
8373, 3, 5.466870
2464, 3, 5.405470
8341, 3, 5.405470
2472, 3, 5.375653
8372, 3, 5.375653
3238, 3, 5.267686
8520, 3, 5.267686
1641, 1, 4.976804
3239, 3, 4.799881
8522, 3, 4.799881
3253, 3, 4.703712
8426, 3, 4.703712
1226, 3, 4.700182
8557, 3, 4.700182
747, 1, 4.537254
8333, 1, 4.537254
823, 1, 4.143716
8494, 1, 4.143716
3290, 1, 3.971760
8481, 1, 3.971760
3249, 1, 3.488387
8411, 1, 3.488387
1637, 3, 3.467020
8427, 3, 3.467020
750, 1, 3.386856
8344, 1, 3.386856
3236, 1, 3.294652
8511, 1, 3.294652
3208, 1, 3.284525
8422, 1, 3.284525
1618, 1, 3.259998
8352, 1, 3.259998
2491, 1, 3.166062
8443, 1, 3.166062
1202, 3, 3.143653
8300, 3, 3.143653
3206, 3, 3.007076
8413, 3, 3.007076
716, 2, 3.004982
8200, 2, 3.004982
3111, 2, 2.999700
8122, 2, 2.999700
2299, 2, 2.995509
8048, 2, 2.995509
3105, 2, 2.990554
8079, 2, 2.990554
3070, 2, 2.960441
8238, 2, 2.960441
3063, 2, 2.895547
8220, 2, 2.895547
2301, 2, 2.886042
8053, 2, 2.886042
2389, 2, 2.838981
8234, 2, 2.838981
3054, 2, 2.832684
8173, 2, 2.832684
3187, 2, 2.828619
8150, 2, 2.828619
3119, 2, 2.828183
8146, 2, 2.828183
3116, 2, 2.827927
8138, 2, 2.827927
1607, 2, 2.827902
8139, 2, 2.827902
8304, 3, 2.818085
2306, 2, 2.816892
8070, 2, 2.816892
724, 2, 2.795793
8226, 2, 2.795793
3245, 1, 2.788031
8548, 1, 2.788031
2317, 2, 2.777778
8107, 2, 2.777778
3309, 1, 2.750555
8566, 1, 2.750555
3177, 2, 2.744259
8101, 2, 2.744259
3058, 2, 2.732074
8199, 2, 2.732074
2300, 2, 2.722512
8050, 2, 2.722512
2489, 1, 2.721202
8432, 1, 2.721202
3233, 3, 2.699222
8501, 3, 2.699222
2376, 2, 2.624243
8183, 2, 2.624243
3303, 1, 2.621817
8533, 1, 2.621817
2323, 2, 2.620614
8126, 2, 2.620614
1600, 2, 2.610814
8115, 2, 2.610814
2324, 2, 2.596564
8131, 2, 2.596564
3163, 2, 2.584329
8051, 2, 2.584329
1648, 1, 2.583453
8473, 1, 2.583453
2373, 2, 2.581663
8167, 2, 2.581663
3191, 2, 2.580676
8165, 2, 2.580676
2371, 2, 2.579379
8160, 2, 2.579379
2325, 2, 2.578085
8142, 2, 2.578085
1605, 2, 2.577832
8135, 2, 2.577832
3203, 2, 2.572487
8196, 2, 2.572487
1622, 1, 2.554139
8366, 1, 2.554139
3102, 2, 2.550220
8071, 2, 2.550220
1617, 1, 2.545780
8349, 1, 2.545780
3197, 2, 2.537839
8181, 2, 2.537839
3164, 2, 2.528607
8052, 2, 2.528607
3165, 2, 2.518531
8054, 2, 2.518531
3121, 2, 2.494806
8149, 2, 2.494806
3196, 2, 2.491585
8180, 2, 2.491585
3106, 2, 2.486937
8081, 2, 2.486937
720, 2, 2.474815
8215, 2, 2.474815
1597, 2, 2.449466
8109, 2, 2.449466
1589, 2, 2.448014
8062, 2, 2.448014
2454, 3, 2.446928
8310, 3, 2.446928
3115, 2, 2.428879
8134, 2, 2.428879
2636, 3, 2.410469
8512, 3, 2.410469
3243, 1, 2.405254
8543, 1, 2.405254
3250, 1, 2.395956
8417, 1, 2.395956
2484, 1, 2.387381
8405, 1, 2.387381
2312, 2, 2.384845
8087, 2, 2.384845
1186, 2, 2.383034
8205, 2, 2.383034
2377, 2, 2.382019
8184, 2, 2.382019
2375, 2, 2.381773
8176, 2, 2.381773
1229, 3, 2.376516
8564, 3, 2.376516
1640, 1, 2.365835
8431, 1, 2.365835
725, 2, 2.365184
8230, 2, 2.365184
3186, 2, 2.357598
8140, 2, 2.357598
2388, 2, 2.356954
8228, 2, 2.356954
3048, 2, 2.353738
8152, 2, 2.353738
3201, 2, 2.351360
8194, 2, 2.351360
3176, 2, 2.340456
8100, 2, 2.340456
1606, 2, 2.340021
8137, 2, 2.329342
2315, 2, 2.327712
3110, 2, 2.324878
8105, 2, 2.324878
3128, 2, 2.317285
8178, 2, 2.317285
8103, 2, 2.316976
3124, 2, 2.313567
8164, 2, 2.313567
3052, 2, 2.313535
8163, 2, 2.313535
3051, 2, 2.313504
8162, 2, 2.313504
3065, 2, 2.309323
8227, 2, 2.309323
2486, 1, 2.309134
8416, 1, 2.309134
722, 2, 2.308430
8222, 2, 2.308430
1598, 2, 2.300047
8112, 2, 2.300047
2318, 2, 2.283600
8110, 2, 2.283600
827, 1, 2.283360
8517, 1, 2.283360
2629, 1, 2.283105
8479, 1, 2.283105
3067, 2, 2.281679
8231, 2, 2.281679
1594, 2, 2.278944
8089, 2, 2.278944
3170, 2, 2.273867
8077, 2, 2.273867
3056, 2, 2.260854
8188, 2, 2.260854
3171, 2, 2.255035
8085, 2, 2.255035
3061, 2, 2.253975
8211, 2, 2.253975
2381, 2, 2.253812
8207, 2, 2.253812
3184, 2, 2.251522
8128, 2, 2.251522
3188, 2, 2.248957
8153, 2, 2.248957
1586, 2, 2.245735
8055, 2, 2.245735
1601, 2, 2.240041
8117, 2, 2.240041
3100, 2, 2.233671
8067, 2, 2.233671
3055, 2, 2.228831
8187, 2, 2.228831
3244, 1, 2.225647
8544, 1, 2.225647
3182, 2, 2.223919
8118, 2, 2.223919
3118, 2, 2.217949
8145, 2, 2.217949
2625, 1, 2.216481
8468, 1, 2.216481
3053, 2, 2.209161
8171, 2, 2.209161
2622, 3, 2.204730
8460, 3, 2.204730
1215, 3, 2.204720
8378, 3, 2.204720
3101, 2, 2.203566
8069, 2, 2.203566
3099, 2, 2.202748
8066, 2, 2.202748
2470, 1, 2.202205
8364, 1, 2.202205
2372, 2, 2.193660
8166, 2, 2.193660
3173, 2, 2.189904
8096, 2, 2.189904
3126, 2, 2.185575
8170, 2, 2.185575
3122, 2, 2.181272
8157, 2, 2.181272
2322, 2, 2.179956
8124, 2, 2.179956
3112, 2, 2.178645
8125, 2, 2.178645
3198, 2, 2.177685
8185, 2, 2.177685
8092, 2, 2.171228
2385, 2, 2.168898
8216, 2, 2.168898
2382, 2, 2.158847
8209, 2, 2.158847
1189, 2, 2.148005
8236, 2, 2.148005
2387, 2, 2.143743
8225, 2, 2.143743
3175, 2, 2.138944
8099, 2, 2.138944
3174, 2, 2.134150
8098, 2, 2.134150
3114, 2, 2.132825
8129, 2, 2.132825
3068, 2, 2.132032
8232, 2, 2.132032
1599, 2, 2.128327
8113, 2, 2.128327
1602, 2, 2.112346
8130, 2, 2.112346
2379, 2, 2.109148
8201, 2, 2.109148
753, 1, 2.101734
8367, 1, 2.101734
2305, 2, 2.099127
